stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_8_07446,07446,CTRA.A3-VIVEROS,Ctra de Valencia 22200,40.313346862793,-3.4966459274292,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07448,07448,AV.MADRID-CºESTRECHILLO,Avda de Madrid 105,40.3100433349609,-3.48096704483032,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07451,07451,AV.MADRID-AV.FINANZAUTO,Avda de Madrid 51,40.3071403503418,-3.46889615058899,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07452,07452,AV.MADRID-CºDEL VALLE,Avda de Madrid 35,40.3061676025391,-3.46417045593262,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07453,07453,AV.MADRID-LA PERLA,Avda de Madrid 7,40.304615020752,-3.4560284614563,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07464,07464,AV.MADRID-LA PERLA,Avda de Madrid 3800,40.3048057556152,-3.45538258552551,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07465,07465,AV.MADRID-PSJE.ANA MªDEL VALLE,Avda de Madrid 66,40.3064651489258,-3.46405482292175,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07466,07466,AV.MADRID-LAS PALMAS,Avda de Madrid 2500,40.3077125549316,-3.47000622749329,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07467,07467,CºDE LOS CANES-AV.MADRID,Cmno de los Canes 2,40.31005859375,-3.47956681251526,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07470,07470,AV.MADRID-CTRA.CAMPO REAL,Avda de Madrid 132,40.3116683959961,-3.48642754554749,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07500,07500,AV.MADRID-VIVEROS,Avda de Madrid 138,40.3139724731445,-3.49561214447021,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07501,07501,CTRA.A3-PUENTE DE ARGANDA,Crta.   A-3 (VÍA DE SERVICIO) 20.700,40.3179588317871,-3.51187443733215,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07516,07516,AV.MIGUEL HERNÁNDEZ-LUNA,Calle de la Osa Mayor 5,40.3576774597168,-3.54758739471436,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07517,07517,AV.MIGUEL HERNÁNDEZ-LOS ASTROS,Avda de Miguel Hernández 3,40.3598136901855,-3.54709815979004,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07518,07518,AV.MIGUEL HERNÁNDEZ-COLEGIO,Avda de Miguel Hernández 1,40.3573722839355,-3.54762005805969,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07520,07520,AV.COVIBAR-PZA.VIOLETA PARRA,Avda de Covibar 1,40.3619689941406,-3.55275702476501,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07521,07521,AV.COVIBAR-PZA.PAU CASALS,Avda de Covibar 4,40.3645210266113,-3.55157661437988,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07523,07523,AV.COVIBAR-PZA.RAFAEL ALBERTI,Avda de Covibar 1,40.3644866943359,-3.55178833007813,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_07524,07524,AV.COVIBAR-PZA.VIOLETA PARRA,Avda de Covibar SN,40.3615264892578,-3.55282402038574,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09101,09101,AV.MIGUEL HERNÁNDEZ-LOS ASTROS,Avda de Miguel Hernández 3,40.3599586486816,-3.54724073410034,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09180,09180,CTRA.A3-PUENTE DE ARGANDA,Ctra de Valencia 2,40.3173179626465,-3.51169061660767,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09763,09763,MAYOR BAJA-AV.DE LA PAZ,Calle  Mayor Baja 72,40.2315979003906,-3.35099029541016,C1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10622,10622,RDA.SUR-AV.EJÉRCITO,Avda del Ejército 78,40.3036956787109,-3.45133900642395,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10624,10624,AV.MADRID-CENTRO COMERCIAL,Avda de Madrid 92,40.3093948364258,-3.47698473930359,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10630,10630,AV.MADRID-CENTRO COMERCIAL,Avda de Madrid 89,40.3090515136719,-3.47713804244995,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_10633,10633,AV.EJÉRCITO-POL.IND.SAN SEBASTIÁN,Avda del Ejército 75,40.3041229248047,-3.45285964012146,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11300,11300,PERLITA-CTRA.MORATA,Calle de la Perlita 2,40.2957763671875,-3.44224119186401,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11301,11301,RONDA SUR-LA PERLITA,Ronda del Sur SN,40.2959861755371,-3.44626641273499,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11565,11565,CTRA.M302-RESIDENCIA,Cmno de la Fábrica SN,40.2290115356445,-3.39939665794373,C1,http://www.crtm.es,0,,Europe/Madrid,2
